Accel X,Accel Y,Accel Z,Mag X,Mag Y,Mag Z,Gyro X,Gyro Y,Gyro Z,Pressure,Temperature,Altitude,GPS Lat,GPS Long,Time
3.2,3,6.4,3.2,0.3,13,0.37,0.55,0.28,1003.41,20,53,1.3553794,103.8677444,7:08:28 PM
6.6,6,6.4,4.3,13.9,10.1,0.54,0.84,0.32,1003.41,20,98,1.3553794,103.8677444,7:08:29 PM
0.4,9.5,6.1,12.3,4.9,5.6,0.77,0.28,0.90,1003.41,20,157,1.3553794,103.8677444,7:08:30 PM
7.1,0.6,3.1,1.3,4.1,3.8,0.21,0.83,0.41,1003.41,28,113,1.3553794,103.8677444,7:08:31 PM
9.7,5.7,8.3,14.2,10.8,10.5,0.50,0.32,0.39,1003.41,24,128,1.3553794,103.8677444,7:08:32 PM
7,5.9,4.9,13.5,6.8,16.1,0.12,0.26,0.76,1003.41,22,64,1.3553794,103.8677444,7:08:33 PM
5.4,8,1.9,6,14.7,5.5,0.31,0.32,0.21,1003.41,20,121,1.3553794,103.8677444,7:08:34 PM
6.7,9,5.4,1.6,9.2,16.6,0.12,0.82,0.31,1003.41,27,140,1.3553794,103.8677444,7:08:35 PM
8.1,5.8,6.1,12.5,17.8,5.7,0.78,0.58,0.21,1003.41,22,107,1.3553794,103.8677444,7:08:36 PM
3.8,4.9,2,14,11.5,14.4,0.59,0.85,0.70,1003.41,20,118,1.3553794,103.8677444,7:08:37 PM
4.9,4.5,7,0.1,18,11.7,0.51,0.63,0.40,1003.41,28,161,1.3553794,103.8677444,7:08:38 PM
6.9,3.3,6.9,0,15.1,14.7,0.43,0.82,0.54,1003.41,28,73,1.3553794,103.8677444,7:08:39 PM
8.7,5.9,1.7,1.8,3.8,1.1,0.09,0.76,0.51,1003.41,23,133,1.3553794,103.8677444,7:08:40 PM
0.9,3.5,9.5,12.5,2.2,10.1,0.16,0.37,0.32,1003.41,24,57,1.3553794,103.8677444,7:08:41 PM
9.1,8,8.4,5,9.2,10.9,0.75,0.80,0.67,1003.41,26,163,1.3553794,103.8677444,7:08:42 PM
8.2,3.2,4.4,5.3,17.1,13.4,0.72,0.18,0.94,1003.41,25,131,1.3553794,103.8677444,7:08:43 PM
2.8,7.2,0.4,16.7,15.2,8.3,0.84,0.71,0.53,1003.41,23,53,1.3553794,103.8677444,7:08:44 PM
6.8,3,8.7,11,10.2,4.5,0.55,1.00,0.01,1003.41,27,124,1.3553794,103.8677444,7:08:45 PM
8.6,3.1,7.1,16.8,14.8,4.7,0.52,0.95,0.61,1003.41,29,169,1.3553794,103.8677444,7:08:46 PM
7.8,1.4,2.4,10.4,13.1,8.5,0.50,0.64,0.66,1003.41,29,66,1.3553794,103.8677444,7:08:47 PM
7.1,2.6,3.3,2.7,9.3,2.1,0.85,0.21,0.59,1003.41,21,138,1.3553794,103.8677444,7:08:48 PM
6.8,9.5,7.6,18.7,2.6,8.7,0.21,0.86,0.53,1003.41,29,194,1.3553794,103.8677444,7:08:49 PM
6.6,7.2,7.3,3.3,5.5,4.6,0.24,0.35,0.58,1003.41,26,66,1.3553794,103.8677444,7:08:50 PM
5.4,0.7,9.3,17.7,12.8,15.3,0.95,0.70,0.23,1003.41,21,116,1.3553794,103.8677444,7:08:51 PM
7.3,3.6,1.7,18.9,17.4,12.4,0.55,0.87,0.44,1003.41,24,123,1.3553794,103.8677444,7:08:52 PM
3.8,1,8.2,2.9,3.3,12.6,0.32,0.46,0.04,1003.41,20,181,1.3553794,103.8677444,7:08:53 PM
4.9,5.6,7.2,15,3.1,7.7,0.61,0.21,0.48,1003.41,21,67,1.3553794,103.8677444,7:08:54 PM
6.3,5.1,3.9,1.9,5.4,12.2,0.31,0.12,0.34,1003.41,22,103,1.3553794,103.8677444,7:08:55 PM
3.2,1,0.6,8,7,11.8,0.37,0.87,0.70,1003.41,27,109,1.3553794,103.8677444,7:08:56 PM
6.3,6.6,0.3,10.4,12.2,12.8,0.83,0.53,0.68,1003.41,27,79,1.3553794,103.8677444,7:08:57 PM
2.2,4.2,3.9,14.2,17.1,6.6,0.88,0.38,0.09,1003.41,27,93,1.3553794,103.8677444,7:08:58 PM
8.1,6.5,7,3.3,17.6,2.8,0.49,0.68,0.26,1003.41,28,174,1.3553794,103.8677444,7:08:59 PM
4.1,2.8,2,13.8,18.8,19.8,0.65,0.27,0.34,1003.41,26,87,1.3553794,103.8677444,7:09:00 PM
5.7,3.2,2.3,3.6,6.8,1.3,0.71,0.03,0.08,1003.41,20,166,1.3553794,103.8677444,7:09:01 PM
1.6,5.6,8.7,19.3,17.6,1.7,0.96,0.81,0.50,1003.41,25,122,1.3553794,103.8677444,7:09:02 PM
3.1,0.1,9.1,9.7,17,4.6,0.10,0.94,0.60,1003.41,26,132,1.3553794,103.8677444,7:09:03 PM
2,1.8,9.1,8.7,2,2,0.11,0.78,0.80,1003.41,22,126,1.3553794,103.8677444,7:09:04 PM
8.2,6.3,6.9,0.6,19.2,3.5,0.71,0.06,0.10,1003.41,22,147,1.3553794,103.8677444,7:09:05 PM
9.6,2.3,4.1,10,0,11.2,0.60,0.32,0.68,1003.41,20,80,1.3553794,103.8677444,7:09:06 PM
2.1,6.3,9.7,13,18.7,6.7,0.12,0.96,0.95,1003.41,25,113,1.3553794,103.8677444,7:09:07 PM
0.7,6.2,7.8,8.9,13.1,17.8,0.81,0.57,0.86,1003.41,20,80,1.3553794,103.8677444,7:09:08 PM
9.5,6.5,8.3,19,15,3.4,0.84,0.47,0.31,1003.41,20,158,1.3553794,103.8677444,7:09:09 PM
2.8,9,0.8,1.9,17.5,9.1,0.24,0.05,0.26,1003.41,27,102,1.3553794,103.8677444,7:09:10 PM
7.7,9.7,4.4,3.9,3.5,12.2,0.00,0.29,0.68,1003.41,24,73,1.3553794,103.8677444,7:09:11 PM
3.1,7.8,7.2,10.9,15.8,16.2,0.29,0.96,0.92,1003.41,21,178,1.3553794,103.8677444,7:09:12 PM
3.9,0.7,6,4.4,8.9,4,0.70,0.34,0.55,1003.41,25,190,1.3553794,103.8677444,7:09:13 PM
2.2,6.1,9.3,7.3,3.1,12.5,0.74,0.48,0.03,1003.41,28,160,1.3553794,103.8677444,7:09:14 PM
0.4,3.4,3.3,9.4,6.8,1.9,0.90,0.60,0.86,1003.41,29,59,1.3553794,103.8677444,7:09:15 PM
2.3,2,6.1,6.1,16.2,6,0.73,0.30,0.16,1003.41,24,131,1.3553794,103.8677444,7:09:16 PM
0.5,7.9,4.8,10.6,17,17.6,0.30,0.21,0.19,1003.41,24,71,1.3553794,103.8677444,7:09:17 PM
7.5,0,3,1.2,14.1,15.3,0.25,0.82,0.19,1003.41,24,65,1.3553794,103.8677444,7:09:18 PM
1.8,8.4,9.2,14,18.5,19.6,0.55,0.06,0.45,1003.41,25,86,1.3553794,103.8677444,7:09:19 PM
0.1,1.5,1.6,18.2,4.3,2.2,0.55,0.16,0.18,1003.41,24,190,1.3553794,103.8677444,7:09:20 PM
6,0.5,4.3,16,16,11,0.03,0.34,0.53,1003.41,24,195,1.3553794,103.8677444,7:09:21 PM
5.5,7.7,8.1,13.4,1.8,4.4,0.80,0.04,0.27,1003.41,21,175,1.3553794,103.8677444,7:09:22 PM
6.6,4.4,7.6,10.4,6.3,6.4,0.46,0.40,0.10,1003.41,24,85,1.3553794,103.8677444,7:09:23 PM
6.1,7.2,9.4,2.2,0.8,17.2,0.61,0.41,0.67,1003.41,22,96,1.3553794,103.8677444,7:09:24 PM
7.8,2.4,9.6,16.6,7.1,0.1,0.68,0.09,0.68,1003.41,24,167,1.3553794,103.8677444,7:09:25 PM
6.8,3.7,4.4,19.3,4.5,2.4,0.42,0.55,0.24,1003.41,27,189,1.3553794,103.8677444,7:09:26 PM
7.7,5,2.1,17.4,17.8,17.8,0.62,0.85,0.47,1003.41,24,164,1.3553794,103.8677444,7:09:27 PM
0.4,4.9,3.2,5.8,12.5,9.1,0.72,0.30,0.82,1003.41,23,82,1.3553794,103.8677444,7:09:28 PM
0,2.4,9,0.5,11.8,8.4,0.31,0.17,0.23,1003.41,29,178,1.3553794,103.8677444,7:09:29 PM
8.9,0.3,2,4.7,2.3,17.8,0.50,0.74,0.40,1003.41,26,155,1.3553794,103.8677444,7:09:30 PM
6.8,8.6,6.5,11.8,14.9,7.5,0.85,0.23,0.50,1003.41,27,109,1.3553794,103.8677444,7:09:31 PM
2.6,4.1,4.3,5.8,18.4,17.8,0.40,0.78,0.14,1003.41,29,77,1.3553794,103.8677444,7:09:32 PM
8.5,2.6,3.2,12.7,17.7,16.5,0.48,0.37,0.26,1003.41,22,138,1.3553794,103.8677444,7:09:33 PM
5.3,4.6,8.3,10.6,13.3,12.6,0.48,0.98,0.20,1003.41,24,54,1.3553794,103.8677444,7:09:34 PM
7.2,6.7,4,9.9,12.9,11.8,0.37,0.24,0.42,1003.41,27,154,1.3553794,103.8677444,7:09:35 PM
1.5,1.7,7,15.3,18.1,14.4,0.25,0.68,0.14,1003.41,26,137,1.3553794,103.8677444,7:09:36 PM
0.6,9.1,6.1,4.9,14.8,11.6,0.64,0.58,0.86,1003.41,20,126,1.3553794,103.8677444,7:09:37 PM
0.4,0.8,8.3,5.4,4.9,11.6,0.83,0.03,0.71,1003.41,22,159,1.3553794,103.8677444,7:09:38 PM
5.3,7.5,9.1,10.9,16.3,10,0.18,0.50,0.15,1003.41,24,148,1.3553794,103.8677444,7:09:39 PM
3,6.1,2.6,10.3,8.4,19,0.63,0.06,0.82,1003.41,23,178,1.3553794,103.8677444,7:09:40 PM
2,3.4,5.1,7.5,18.5,11.9,0.05,0.11,0.18,1003.41,29,136,1.3553794,103.8677444,7:09:41 PM
9.3,3.8,6.1,8.7,6.5,5.1,0.72,0.10,1.00,1003.41,22,191,1.3553794,103.8677444,7:09:42 PM
9.3,5.9,6.9,12.4,9.2,2.9,0.30,0.80,0.93,1003.41,22,181,1.3553794,103.8677444,7:09:43 PM
